AttPercent	SuspensionCount 	IsMoble	IsMale	IsWhite	IsBlack	IsAsian	IsOtherRace	IsELL	IsUrbanRsd	HighNeeds	IsFreeLunch	IsReducedLunch	IsSpecialEd	IsFirstLangEng	IsMcasElaP	IsMcasElaNI	IsMcasElaW	IsMcasElaP	IsMcasElaNI	IsMcasElaW	LogCount	M1CourseCount(<B)	Q1CourseCount(<B)	Q2CourseCount(<B)	Q3CourseCount(<B)	Q4CourseCount(<B)	Y1Fail
0.58411215	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	37	1	2	2	4	2	1
1	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	1	4	4	1	2	4	3	1
0.878504673	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0
0.813084112	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	13	4	2	3	3	5	1
0.841121495	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0
0.897196262	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
0.747663551	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	1	0	0	0	0	0
0.859813084	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	32	4	5	5	3	5	1
0.943925234	0	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0
0.757009346	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	2	1	0	1	0	0	0
0.85046729	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
0.943925234	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.91588785	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	8	0	0	0	0	0	0
0.925233645	0	1	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	23	0	2	2	4	4	1
0.841121495	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0
0.897196262	0	1	1	0	0	1	0	0	1	1	1	0	1	0	1	0	0	0	1	0	3	2	1	1	2	2	1
0.73364486	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	10	0	0	0	0	0	0
0.76635514	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	15	2	0	1	4	3	1
0.88317757	0	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	33	5	5	5	6	5	1
0.831775701	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	5	4	2	2	3	1	1
0.897196262	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.831775701	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	14	3	0	0	0	0	0
0.897196262	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0
0.612149533	4	1	1	0	1	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	98	5	3	6	5	6	1
0.775700935	0	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	11	4	2	0	4	6	1
0.794392523	0	1	1	1	0	0	0	0	1	1	0	0	1	1	1	0	0	0	1	0	15	3	2	2	4	3	1
0.88317757	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	18	6	4	4	4	4	1
0.962616822	0	1	0	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.813084112	0	1	1	0	0	1	0	1	1	1	1	0	0	0	1	0	0	1	0	0	2	1	0	0	0	0	0
0.887850467	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	3	4	1	1	2	0	1
0.869158879	2	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	20	0	0	0	1	0	0
0.799065421	0	1	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	6	2	2	3	2	1	1
0.836448598	0	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	24	3	3	3	1	3	1
0.789719626	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	6	1	0	0	2	0	0
0.836448598	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	3	2	1	1	0	0	1
0.700934579	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	64	6	6	6	7	6	1
0.85046729	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.775700935	1	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	20	2	6	1	3	2	1
0.775700935	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0
0.799065421	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0
0.490654206	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	45	5	5	4	5	5	1
0.728971963	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	3	0	0	0	0	0
0.887850467	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	2	4	0	1	1	0	1
0.869158879	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4	2	0	0	0	0	0
0.934579439	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	26	1	0	0	0	0	0
0.719626168	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	25	4	3	3	3	5	1
0.859813084	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	2	0	0	0	0	0
0.775700935	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	4	0	0	0	0	0	0
0.906542056	0	1	1	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	3	1	0	0	2	1	1
0.878504673	0	1	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	4	1	0	0	0	0	0
0.789719626	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	2	2	0	0	0	0	0
0.925233645	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0
0.88317757	2	1	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	47	3	1	0	0	1	0
0.990654206	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	3	0	0	0	1	1
0.85046729	0	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	36	5	4	5	5	5	1
0.911214953	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	19	6	6	6	6	4	1
1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	0	0	0	0
0.859813084	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	18	3	4	1	5	4	1
0.775700935	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0
0.971962617	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	3	0	0	1	1	0
0.686915888	0	1	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	5	6	3	2	4	2	1
0.939252336	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	2	0	0	1	2	0
0.934579439	0	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.962616822	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	4	0	0	1	1	0
0.742990654	1	1	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	91	6	8	7	8	7	1
0.943925234	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	3	2	0	0	1	1	0
0.906542056	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	2	1	1	0	1	1
0.878504673	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0
0.738317757	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0
0.887850467	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.864485981	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	4	4	3	4	3	1
0.738317757	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0
0.869158879	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	3	3	0	0	3	0	0
0.878504673	0	1	1	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0	61	3	6	3	5	5	1
0.981308411	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.841121495	0	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	14	5	0	0	3	5	1
0.962616822	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.827102804	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	8	0	0	0	0	0	0
0.841121495	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
0.91588785	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	2	1	0	0	0	0	0
0.869158879	3	1	1	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	79	6	6	8	4	4	1
0.981308411	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	5	1	0	0	0	1	0
0.985981308	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	3	3	2	2	3	1
0.957943925	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	12	3	2	1	4	3	1
0.887850467	0	1	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.897196262	0	1	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0
0.841121495	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	1	0	0	0	0
0.911214953	1	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	6	1	0	0	0	1	0
0.911214953	0	1	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	11	3	5	1	4	4	1
0.785046729	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	5	1	0	0	1	0	0
0.785046729	0	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	42	6	8	8	6	7	1
0.728971963	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	2	3	0	1	0	1	0
0.887850467	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
0.91588785	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.813084112	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	10	5	4	5	4	2	1
0.640186916	0	1	1	1	0	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	5	3	1	4	4	2	1
0.663551402	0	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	5	0	0	0	0	0	0
0.934579439	0	1	1	0	1	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	73	6	5	7	7	5	1
0.859813084	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
0.925233645	0	1	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	0	1	0	6	3	3	1	0	3	1
0.925233645	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.714953271	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	4	6	4	3	5	5	1
0.696261682	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	48	1	0	0	0	1	0
0.906542056	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0
0.785046729	0	1	1	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	1	2	0	0	0	0	0
0.85046729	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	3	5	4	3	5	3	1
0.897196262	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	4	0	0	0	0	1	0
0.742990654	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	24	4	3	5	5	4	1
0.925233645	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	6	2	0	0	0	1	0
0.752336449	0	1	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	1	0	66	5	7	7	5	4	1
0.73364486	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	13	4	2	2	3	1	1
0.869158879	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
0.934579439	0	1	1	0	0	1	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
0.971962617	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.91588785	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
0.841121495	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0
0.85046729	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.621495327	2	1	1	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	95	5	7	7	5	5	1
0.785046729	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	6	5	1	2	2	3	1
0.560747664	0	1	1	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	1	0	8	1	2	2	3	2	1
0.981308411	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.85046729	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.892523364	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	13	4	1	0	3	2	1
0.953271028	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
0.827102804	0	1	0	0	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	0	11	3	1	3	2	0	1
0.88317757	3	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	27	2	2	3	1	1	1
0.91588785	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	7	4	4	5	5	5	1
0.957943925	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	5	1	3	1	2	1
0.920560748	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	2	3	0	2	1	1
0.682242991	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	5	3	0	1	3	1	1
0.971962617	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
0.948598131	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	4	4	2	4	3	2	1
0.836448598	2	1	1	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	47	4	5	4	5	5	1
0.939252336	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	13	2	0	0	2	4	1
0.929906542	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.855140187	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	13	1	1	3	5	3	1
0.906542056	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
0.920560748	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	10	1	0	0	1	1	0
0.906542056	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	1	0	2	1
0.934579439	0	1	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	9	4	2	3	2	1	1
0.929906542	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	2	2	0	1	2	1	1
0.724299065	2	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	82	5	6	5	5	4	1
0.962616822	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.911214953	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	2	4	4	2	1
0.939252336	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0
0.920560748	0	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	2	2	1	2	2	0	1
0.929906542	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	2	0	0	0
0.799065421	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	12	4	5	5	4	4	1
0.869158879	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	2	0	2	0	1	1
0.869158879	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	2	4	2	2	1
0.96728972	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.943925234	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0	1	1	0
